stock_id,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,alpha,score,rs20,exit_reason,regime_transition
3661,2022-09-02,2022-09-12,865.0,951.5,0.10000000000000009,0.09451371571072342,0.087107027078793,96.16,0.3110182395455367,take_profit,
1707,2022-09-05,2022-09-19,146.0,140.0,-0.04109589041095896,-0.0458784545485601,-0.0439832553928928,94.51,0.111672474023315,time_exit,
2231,2022-09-06,2022-09-20,142.86160278320312,173.0,0.21096219438705877,0.2049224826943552,0.0369607948143477,100.0,0.2157262315510095,regime_exit,bull_to_neutral_confirm_1
2392,2022-09-13,2022-09-20,37.0,36.7,-0.008108108108108025,-0.013055199838241993,-0.0233428934963531,98.09,0.1042360632048012,regime_exit,bull_to_neutral_confirm_1
1536,2022-09-19,2022-09-20,91.3000030517578,94.5,0.03504925346418797,0.029886913047907804,0.0073045709918206,100.0,0.1801444878838547,regime_exit,bull_to_neutral_confirm_1
2607,2022-09-20,2022-09-22,68.19999694824219,33.1,-0.5146627348807655,-0.5170833696195147,0.0011370636015266,100.0,0.1212621208112411,regime_exit,bull_to_neutral_confirm_1
2439,2022-09-22,2022-09-26,89.19999694824219,84.73999710083008,-0.04999999999999993,-0.054738154613466206,-0.0124375352333163,99.07,0.1018548321150099,stop_loss,
2105,2022-09-23,2022-09-26,38.75,36.8125,-0.050000000000000044,-0.05473815461346632,-0.02030908514119,96.37,0.126374214603644,stop_loss,
2376,2022-09-23,2022-09-27,92.3000030517578,87.68500289916992,-0.04999999999999993,-0.054738154613466206,-0.027332674129763,90.56,0.1394374714789806,stop_loss,
2368,2022-09-27,2022-09-28,97.5,92.625,-0.050000000000000044,-0.05473815461346643,-0.0186941110923978,100.0,0.1208432097779936,stop_loss,
2206,2022-09-26,2022-09-30,40.400001525878906,38.38000144958496,-0.050000000000000044,-0.054738154613466206,-0.0378451839891673,99.06,0.170777397318429,stop_loss,
2723,2022-09-27,2022-10-11,108.5,103.075,-0.04999999999999993,-0.05473815461346643,-0.0125439062615179,88.34,0.1586577055505844,stop_loss,
2707,2022-09-28,2022-10-12,188.0,190.5,0.013297872340425565,0.008244017615535615,0.0181114773954799,97.66,0.1650041646043885,time_exit,
2915,2022-11-17,2022-11-30,64.80000305175781,66.30000305175781,0.023148147057985513,0.018045163780888274,-0.004335726107618,90.38,0.1513190362071552,time_exit,
1590,2022-11-18,2022-12-01,863.0,949.3,0.09999999999999987,0.0945137157107232,0.0583488314221352,92.79,0.1414443516504737,take_profit,
1795,2022-11-30,2022-12-01,229.5,252.45,0.09999999999999987,0.0945137157107232,0.0915691352165077,100.0,0.3676908018646485,take_profit,
3704,2022-12-01,2022-12-08,33.0,31.35,-0.04999999999999993,-0.054738154613466206,-0.0328084717772461,90.17,0.1188717003276302,stop_loss,
2204,2022-12-02,2022-12-08,56.400001525878906,53.580001449584955,-0.050000000000000155,-0.05473815461346643,-0.0312682104339346,100.0,0.2247571516691426,stop_loss,
3443,2022-12-08,2022-12-19,737.0,810.7,0.10000000000000009,0.0945137157107232,0.1013120652153203,100.0,0.1994058904633506,take_profit,
5871,2022-12-08,2022-12-21,190.0061492919922,202.4580078125,0.06553397648921555,0.06021959256657605,0.0831416988583269,89.23,0.1710454189979637,time_exit,
2615,2022-12-21,2022-12-22,78.0,85.80000000000001,0.10000000000000009,0.09451371571072342,0.0876841559047694,91.52,0.1087281044217569,take_profit,
2723,2022-12-19,2022-12-28,137.5,151.25,0.10000000000000009,0.0945137157107232,0.1181524951434047,100.0,0.1717396616289548,take_profit,
2615,2022-12-27,2022-12-28,83.0,78.85,-0.050000000000000044,-0.05473815461346643,-0.0384902607237724,99.38,0.1328256113610758,stop_loss,
2723,2022-12-30,2023-01-05,147.0,139.65,-0.04999999999999993,-0.05473815461346643,-0.0568728065174598,100.0,0.1623380197985027,stop_loss,
2014,2022-12-28,2023-01-11,27.0,27.799999237060547,0.029629601372612946,0.02449429164008099,0.0009275263099781,99.91,0.1248368515320083,time_exit,
2376,2023-01-06,2023-01-31,110.5,121.55,0.09999999999999987,0.0945137157107232,0.061846800868331,100.0,0.1060027536428801,take_profit,
3592,2023-01-11,2023-02-03,336.5,354.5,0.05349182763744431,0.04823750430758178,0.0100019864196492,100.0,0.1191363992630065,time_exit,
5347,2022-11-21,2023-02-15,88.0,92.71999855041504,0.053636347163807274,0.04838130303830179,-0.05,100.0,0.2789429181562568,stop_loss,
2201,2023-02-03,2023-02-16,77.658935546875,80.42189025878906,0.035578065710755835,0.030413087826911767,0.026838693095373,100.0,0.280508449891657,time_exit,
2303,2023-02-07,2023-02-20,48.54999923706055,50.5,0.040164794924464564,0.03497694058568923,0.0244768147240532,94.76,0.1178189836488596,time_exit,
1605,2023-02-23,2023-03-01,57.5,54.625,-0.050000000000000044,-0.05473815461346643,-0.0469429565356462,100.0,0.1639018228285891,stop_loss,
2201,2023-02-20,2023-03-07,79.23776245117188,78.15231323242188,-0.013698635412867421,-0.01861784421380064,-0.0400971413085591,100.0,0.1410059631972495,time_exit,
3592,2023-02-23,2023-03-10,407.5,396.0,-0.02822085889570547,-0.033067637654330295,-0.0268967743677438,100.0,0.1313960335256181,time_exit,
6669,2023-03-07,2023-03-13,949.0,901.55,-0.050000000000000044,-0.05473815461346643,-0.0312797496714702,87.74,0.1089116975712065,stop_loss,
1504,2023-03-13,2023-03-22,34.599998474121094,38.05999832153321,0.10000000000000009,0.09451371571072342,0.0908052001420518,100.0,0.1928088031210624,take_profit,
2449,2023-03-13,2023-03-24,44.28571319580078,46.85714340209961,0.058064554474481334,0.05278742452697771,0.038654103279784,100.0,0.1539121439869617,time_exit,
3661,2023-03-03,2023-03-29,1025.0,1192.25,0.163170731707317,0.15736938142448764,-0.05,91.18,0.1493087616796116,stop_loss,
3324,2023-03-29,2023-04-10,214.5,235.95,0.09999999999999987,0.0945137157107232,0.0845771203473746,100.0,0.2870267472644818,take_profit,
3231,2023-03-29,2023-04-11,39.900001525878906,43.8900016784668,0.10000000000000009,0.09451371571072342,0.0780900392216903,100.0,0.1774270458663178,take_profit,
1504,2023-03-28,2023-04-13,41.900001525878906,46.0900016784668,0.10000000000000009,0.0945137157107232,0.0731863901135061,100.0,0.3350793461303476,take_profit,
3324,2023-04-14,2023-04-20,249.5,237.025,-0.04999999999999993,-0.05473815461346643,-0.0356344638802629,100.0,0.5283079827328572,stop_loss,
2376,2023-04-10,2023-04-21,134.0,132.0,-0.014925373134328401,-0.019838463542635743,-0.0054303111365063,99.62,0.116706120776872,time_exit,
3017,2023-04-14,2023-04-21,150.0,142.5,-0.050000000000000044,-0.054738154613466206,-0.027294815711139,100.0,0.2911591357726892,stop_loss,
2206,2023-04-27,2023-05-04,54.20000076293945,59.620000839233406,0.10000000000000009,0.09451371571072342,0.0842637910688763,100.0,0.3751837957876553,take_profit,
2204,2023-04-26,2023-05-10,76.19999694824219,80.4000015258789,0.055118172517638175,0.04985573774198926,0.0324720252030354,100.0,0.1881060769923273,time_exit,
1907,2023-04-26,2023-05-10,30.600000381469727,31.25,0.021241817334221036,0.01614834193604553,-0.0014043299803816,96.08,0.1756598646098,time_exit,
3231,2023-05-04,2023-05-12,48.20000076293945,45.79000072479248,-0.050000000000000044,-0.05473815461346643,-0.0442134842878252,100.0,0.1672274184030102,stop_loss,
2206,2023-05-10,2023-05-17,58.5,64.35000000000001,0.10000000000000009,0.09451371571072342,0.0881554611278829,100.0,0.2794004147449851,take_profit,
2204,2023-05-12,2023-05-18,77.9000015258789,85.6900016784668,0.10000000000000009,0.09451371571072342,0.0704507369630635,100.0,0.2216018303400717,take_profit,
3017,2023-05-11,2023-05-25,183.0,192.50000000000003,0.0519125683060111,0.04666612158129291,-0.05,100.0,0.1942726966963959,take_profit,
2207,2023-05-23,2023-05-26,816.6666870117188,775.8333526611327,-0.050000000000000155,-0.05473815461346654,-0.0568948905130232,100.0,0.2555936323035261,stop_loss,
2206,2023-05-29,2023-05-31,71.19999694824219,78.31999664306642,0.10000000000000009,0.09451371571072342,0.0988383154716754,100.0,0.2464534405529099,take_profit,
3231,2023-05-31,2023-06-02,66.5,73.15,0.10000000000000009,0.09451371571072342,0.0901170926283723,100.0,0.2695344832756305,take_profit,
1795,2023-05-23,2023-06-05,333.0,316.34999999999997,-0.050000000000000155,-0.05473815461346643,-0.0862200291048839,90.79,0.2798552357003301,stop_loss,
1504,2023-05-29,2023-06-07,51.20000076293945,56.3200008392334,0.10000000000000009,0.0945137157107232,0.0753012119128782,100.0,0.1077146881928732,take_profit,
2618,2023-06-06,2023-06-14,35.54999923706055,39.1049991607666,0.10000000000000009,0.0945137157107232,0.0795242121932622,100.0,0.2402909085927125,take_profit,
3661,2023-06-06,2023-06-15,1630.0,1793.0000000000002,0.10000000000000009,0.09451371571072342,0.0713747740723005,100.0,0.238861234739814,take_profit,
2368,2023-06-07,2023-06-20,131.0,144.10000000000002,0.10000000000000009,0.09451371571072342,0.0866152961430457,100.0,0.2659692138861849,take_profit,
2383,2023-06-19,2023-06-26,243.5,231.325,-0.050000000000000044,-0.05473815461346643,-0.043049800486304,100.0,0.2544037734903492,stop_loss,
3231,2023-06-20,2023-06-30,79.0,86.9,0.10000000000000009,0.0945137157107232,0.1109130187399255,100.0,0.4237428793974911,take_profit,
2618,2023-06-19,2023-07-04,40.54999923706055,40.20000076293945,-0.008631281891645859,-0.013575764276226088,-0.0096786390132534,100.0,0.2900186649385836,time_exit,
3443,2023-06-26,2023-07-07,1590.0,1600.0,0.0062893081761006275,0.0012704088834518679,0.0234702532485227,100.0,0.2250817856709694,time_exit,
2376,2023-07-03,2023-07-10,248.0,272.8,0.10000000000000009,0.09451371571072342,0.1211152674293719,100.0,0.2797399418328978,take_profit,
2382,2023-07-07,2023-07-12,162.0,178.20000000000002,0.10000000000000009,0.09451371571072342,0.0829308761815661,100.0,0.3834044649493382,take_profit,
2059,2023-07-06,2023-07-13,670.0,737.0000000000001,0.10000000000000009,0.09451371571072342,0.0875622651050158,100.0,0.5176839731353295,take_profit,
3704,2023-07-10,2023-07-14,55.099998474121094,60.609998321533205,0.10000000000000009,0.0945137157107232,0.0658941582529677,100.0,0.2854426143177117,take_profit,
6285,2023-07-13,2023-07-19,116.66570281982422,110.832417678833,-0.050000000000000044,-0.05473815461346643,-0.058694026235704,94.07,0.2631111710950065,stop_loss,
2376,2023-07-14,2023-07-21,305.0,330.0,0.08196721311475419,0.07657086791218659,-0.05,100.0,0.2007394565099045,take_profit,
3231,2023-07-19,2023-07-21,137.5,143.55,0.04400000000000004,0.038793017456359324,-0.05,100.0,0.6439014969341361,take_profit,
2308,2023-07-12,2023-07-25,362.0,364.0,0.005524861878453136,0.0005097752855431903,-0.018099308083703,95.94,0.1076356916089846,time_exit,
2301,2023-07-21,2023-07-28,134.5,156.20000000000002,0.1613382899628255,0.1555460790403176,0.1,100.0,0.3090645982145559,take_profit,
2356,2023-07-27,2023-07-28,71.0,67.45,-0.04999999999999993,-0.054738154613466206,-0.0556538530325619,100.0,0.6093665304521885,stop_loss,
3231,2023-07-21,2023-07-31,130.5,141.54999999999998,0.08467432950191567,0.07926448247198081,0.1,100.0,0.71627187340946,stop_loss,
2382,2023-07-28,2023-07-31,252.5,239.875,-0.050000000000000044,-0.05473815461346643,-0.0391675601161458,100.0,0.6890569925068839,stop_loss,
3044,2023-07-28,2023-07-31,148.0,162.8,0.10000000000000009,0.09451371571072342,0.1108324398838542,97.35,0.1712688213247042,take_profit,
2301,2023-08-01,2023-08-02,150.5,142.975,-0.050000000000000044,-0.05473815461346643,-0.031629380742406,100.0,0.3103812965708252,stop_loss,
2383,2023-08-02,2023-08-08,405.5,446.05,0.10000000000000009,0.0945137157107232,0.0906609772742896,100.0,0.5206233030025089,take_profit,
2376,2023-08-08,2023-08-09,342.5,325.375,-0.050000000000000044,-0.05473815461346643,-0.0469778875567538,100.0,0.2555667131938501,stop_loss,
2409,2023-08-01,2023-08-10,20.799999237060547,19.75999927520752,-0.050000000000000044,-0.05473815461346643,-0.0197950204985851,94.73,0.1002931591276587,stop_loss,
3661,2023-07-31,2023-08-11,2105.0,1865.0,-0.11401425178147273,-0.11843313331872207,-0.05,100.0,0.1689577965491024,regime_exit,bull_to_neutral_confirm_1
1802,2023-08-11,2023-08-14,21.75,20.6625,-0.04999999999999993,-0.05473815461346643,-0.033147323221525,92.05,0.1902646717326539,stop_loss,
3044,2023-08-11,2023-08-16,177.5,168.625,-0.050000000000000044,-0.05473815461346643,-0.0379966040592054,100.0,0.415204487093904,stop_loss,
2324,2023-08-15,2023-08-17,34.0,37.400000000000006,0.10000000000000009,0.09451371571072342,0.093424403383781,100.0,0.113864306313939,take_profit,
2376,2023-08-17,2023-08-18,328.0,311.59999999999997,-0.050000000000000155,-0.05473815461346643,-0.0432478822989367,100.0,0.1114288042011861,stop_loss,
3017,2023-08-16,2023-08-24,338.0,371.8,0.10000000000000009,0.0945137157107232,0.0870810307798359,100.0,0.2460379145322598,take_profit,
3044,2023-08-21,2023-08-24,184.0,202.4,0.10000000000000009,0.0945137157107232,0.089109773233557,100.0,0.4337561924938155,take_profit,
2383,2023-08-21,2023-08-28,435.0,413.25,-0.050000000000000044,-0.05473815461346643,-0.0505597153136174,100.0,0.326513231980616,stop_loss,
3661,2023-09-05,2023-09-11,2500.0,2375.0,-0.050000000000000044,-0.05473815461346643,-0.0331317692144547,100.0,0.2255883945561929,stop_loss,
3044,2023-09-05,2023-09-15,189.5,208.45,0.09999999999999987,0.0945137157107232,0.0876482177726021,100.0,0.1580502681945372,take_profit,
2449,2023-09-05,2023-09-18,73.80952453613281,75.80952453613281,0.027096773926797546,0.0219740967501052,0.0218009771517353,100.0,0.2139207015377138,time_exit,
2345,2023-09-15,2023-09-19,480.5,528.5500000000001,0.10000000000000009,0.09451371571072342,0.1091467792199203,100.0,0.1678490770204017,take_profit,
3324,2023-09-11,2023-09-27,328.0,316.0,-0.03658536585365857,-0.04139042637309154,-0.0500000000000001,95.19,0.1668567499579527,regime_exit,bull_to_neutral_confirm_1
1560,2023-09-19,2023-09-27,141.0,145.5,0.03191489361702127,0.026768185918183418,0.1128710601005121,95.3,0.1076833765730973,regime_exit,bull_to_neutral_confirm_1
2385,2023-09-20,2023-09-27,117.0,115.0,-0.017094017094017144,-0.021996291322974537,0.0074384947305959,100.0,0.101097119413356,regime_exit,bull_to_neutral_confirm_1
3592,2023-09-27,2023-10-04,358.5,361.0,0.0069735006973501434,0.001951188973173812,-0.0001783209983055,96.7,0.1542491977057349,regime_exit,bull_to_neutral_confirm_1
2313,2023-10-03,2023-10-04,54.0,51.3,-0.050000000000000044,-0.05473815461346643,-0.0410010488672271,100.0,0.1950591423008312,regime_exit,bull_to_neutral_confirm_1
1319,2023-10-03,2023-10-04,77.80000305175781,78.5,0.008997389727305016,0.003964983793503185,0.0832779705923736,100.0,0.1600792586110508,regime_exit,bull_to_neutral_confirm_1
3044,2023-10-04,2023-10-11,204.0,193.8,-0.04999999999999993,-0.054738154613466206,-0.0639661572564618,100.0,0.1132616215117445,stop_loss,
1560,2023-10-05,2023-10-18,156.0,164.0,0.05128205128205132,0.046038749280644664,0.08618857667131,100.0,0.2085097643198382,regime_exit,bull_to_neutral_confirm_1
1319,2023-10-16,2023-10-18,84.19999694824219,82.4,-0.021377636739685846,-0.026258546282131423,-0.0284679850948104,100.0,0.1194984200502697,regime_exit,bull_to_neutral_confirm_1
2345,2023-10-17,2023-10-18,540.0,495.0,-0.08333333333333337,-0.08790523690773056,-0.041332069284044,100.0,0.1725590831782475,regime_exit,bull_to_neutral_confirm_1
1590,2023-10-18,2023-10-20,1075.0,1021.25,-0.050000000000000044,-0.05473815461346643,-0.0415173910129639,95.08,0.1032465332715141,stop_loss,
2454,2023-10-18,2023-10-31,800.0,842.0,0.05249999999999999,0.04725062344139652,0.0757221272238034,100.0,0.1395465111943347,time_exit,
2515,2023-10-20,2023-11-02,10.426865577697754,10.653536796569824,0.021739152306413434,0.016643196434560803,0.0153638896940744,100.0,0.1525137767382043,time_exit,
3702,2023-11-06,2023-11-17,72.0,71.19999694824219,-0.011111153496636272,-0.01604326744428397,-0.0363158512908202,100.0,0.1500325556585353,time_exit,
2515,2023-11-09,2023-11-22,10.517534255981444,10.33619785308838,-0.017241341789776876,-0.022142881232221745,-0.0475607647832483,97.43,0.1476777884900559,time_exit,
1476,2023-11-14,2023-11-27,585.0,581.0,-0.006837606837606813,-0.011791035232431746,-0.0247801988628539,98.06,0.1583595418335808,time_exit,
3005,2023-11-24,2023-11-27,103.5,98.325,-0.04999999999999993,-0.05473815461346643,-0.0431215118969022,100.0,0.3403573866139628,stop_loss,
2385,2023-11-20,2023-12-01,150.0,161.5,0.07666666666666666,0.07129675810473812,0.058429427987048,100.0,0.2197445051604096,time_exit,
3324,2023-11-29,2023-12-05,362.0,343.9,-0.050000000000000044,-0.05473815461346643,-0.0521782262190164,100.0,0.1913790246611584,stop_loss,
2313,2023-12-01,2023-12-07,72.5,68.875,-0.050000000000000044,-0.054738154613466206,-0.0482486292247622,100.0,0.290628411739833,stop_loss,
1907,2023-12-08,2023-12-19,33.5,31.825,-0.050000000000000044,-0.05473815461346643,-0.0610551454407983,89.31,0.1103897358002377,stop_loss,
2606,2023-12-07,2023-12-20,53.599998474121094,52.099998474121094,-0.027985075423541672,-0.03283303015958383,-0.0518866452848868,97.77,0.1102795196263557,time_exit,
2637,2023-12-08,2023-12-21,50.70000076293945,53.599998474121094,0.057199165040279,0.05192635124955447,0.038845970789795,91.4,0.1498846939117575,time_exit,
2606,2023-12-22,2023-12-25,53.599998474121094,50.91999855041504,-0.050000000000000044,-0.05473815461346643,-0.0499772553921564,89.98,0.1601948911883279,stop_loss,
2324,2023-12-25,2023-12-27,36.45000076293945,40.0950008392334,0.10000000000000009,0.0945137157107232,0.0860967358855151,94.25,0.1572930007312305,take_profit,
