date,equity,cash,position_value,open_positions,exposure,turnover_cash,regime,daily_return
2022-10-12,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,-0.0020388817587941865
2022-10-13,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-14,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-17,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-18,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-19,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-20,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-21,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-24,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-25,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-26,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-27,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-28,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-10-31,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-01,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-02,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-03,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-04,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-07,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-08,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-09,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,neutral,0.0
2022-11-10,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,bear,0.0
2022-11-11,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,neutral,0.0
2022-11-14,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,neutral,0.0
2022-11-15,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,neutral,0.0
2022-11-16,786195.3741033798,786195.3741033798,0.0,0,0.0,48079000.15459476,neutral,0.0
2022-11-17,780732.3956601075,452028.70743671316,328703.6882233943,1,0.4210196605784189,48412333.48792809,neutral,-0.006948627050245126
2022-11-18,773460.9742853435,117862.04077004653,655598.933515297,2,0.8476173398677964,48745666.82126143,neutral,-0.009313589925541654
2022-11-21,768709.1503999553,0.0,768709.1503999553,3,1.0,48863234.941730306,neutral,-0.006143585834797571
2022-11-22,774107.539133217,0.0,774107.539133217,3,1.0,48863234.941730306,neutral,0.007022667455503617
2022-11-23,788120.7598145945,0.0,788120.7598145945,3,1.0,48863234.941730306,bull,0.01810242114043792
2022-11-24,805549.4620727438,0.0,805549.4620727438,3,1.0,48863234.941730306,bull,0.022114253483500823
2022-11-25,805401.2294508769,0.0,805401.2294508769,3,1.0,48863234.941730306,bull,-0.00018401430184744605
2022-11-28,791090.0000352865,0.0,791090.0000352865,3,1.0,48863234.941730306,bull,-0.017769068251047737
2022-11-29,802410.2852771367,0.0,802410.2852771367,3,1.0,48863234.941730306,bull,0.014309731182729157
2022-11-30,835382.4079342182,6030.092230113514,829352.3157041047,3,0.9927816384773711,49537617.65741631,bull,0.04109135097351535
2022-12-01,849527.1245982329,403363.4255634468,446163.6990347861,2,0.5251906456145122,50604284.32408297,bull,0.01693202601547794
2022-12-02,845928.915706119,69196.7588967802,776732.1568093388,3,0.9182002676442147,50937617.65741631,bull,-0.004235543266279507
2022-12-05,847881.4357658359,69196.7588967802,778684.6768690557,3,0.918388637870955,50937617.65741631,bull,0.0023081372718971593
2022-12-06,834907.4611456243,69196.7588967802,765710.7022488441,3,0.9171204449390937,50937617.65741631,bull,-0.015301637791483302
2022-12-07,823221.5334687948,69196.7588967802,754024.7745720146,3,0.9159439396522987,50937617.65741631,bull,-0.013996674147329524
2022-12-08,856869.7864602387,32613.425563446945,824256.3608967918,3,0.9619388779032877,52237617.65741631,bull,0.04087387370646267
2022-12-09,875677.2149029686,32613.425563446945,843063.7893395217,3,0.9627563387417123,52237617.65741631,bull,0.021948992413916235
2022-12-12,858630.6683881215,32613.425563446945,826017.2428246746,3,0.962016933747928,52237617.65741631,bull,-0.01946670099979242
2022-12-13,859004.1592365092,32613.425563446945,826390.7336730623,3,0.9620334486011871,52237617.65741631,bull,0.0004349842861877118
2022-12-14,876023.2083627474,32613.425563446945,843409.7827993005,3,0.9627710484698229,52237617.65741631,bull,0.019812534017722205
2022-12-15,883033.8784546298,32613.425563446945,850420.4528911829,3,0.9630666202518495,52237617.65741631,bull,0.008002836026439253
2022-12-16,874817.4838034532,32613.425563446945,842204.0582400062,3,0.962719737354067,52237617.65741631,bull,-0.00930473320633618
2022-12-19,897848.0555682534,64196.75889678026,833651.2966714732,3,0.9284993062037098,52937617.65741631,bull,0.026326144814424524
2022-12-20,878272.0424383164,64196.75889678026,814075.2835415362,3,0.9269056103407858,52937617.65741631,bull,-0.02180325836708219
2022-12-21,871867.5896632031,84320.13941277779,787547.4502504254,3,0.9032879070027708,53626128.98291271,bull,-0.007292105937168225
2022-12-22,895370.1074453879,450070.1394127778,445299.96803261,2,0.4973362013426058,53992795.649579376,bull,0.026956521908634734
2022-12-23,895923.94795308,450070.1394127778,445853.80854030215,2,0.4976469370630684,53992795.649579376,bull,0.0006185604177386672
2022-12-26,901727.0737199462,450070.1394127778,451656.93430716847,2,0.5008798642852347,53992795.649579376,bull,0.006477252650880283
2022-12-27,906699.3319984113,115903.47274611116,790795.8592523001,3,0.8721698928677337,54326128.98291271,bull,0.0055141499278188455
2022-12-28,898166.9101157452,463361.80607944436,434805.1040363008,2,0.4841027866193247,55342795.649579376,bull,-0.009410420391355423
2022-12-29,895697.774313276,463361.80607944436,432335.9682338317,2,0.4826806324993942,55342795.649579376,bull,-0.002749083466179969
2022-12-30,906519.5740537583,129195.13941277773,777324.4346409806,3,0.8574822396442636,55676128.98291271,bull,0.012081976812747142
2023-01-03,901708.9098016922,129195.13941277773,772513.7703889145,3,0.8567218999297779,55676128.98291271,bull,-0.005306740626188411
2023-01-04,896821.3549306189,129195.13941277773,767626.2155178412,3,0.85594105369762,55676128.98291271,bull,-0.005420324472726112
2023-01-05,885523.5493281261,445070.1394127777,440453.40991534846,2,0.4973932203717608,55992795.649579376,bull,-0.012597609925743547
2023-01-06,904638.5184938151,110903.47274611105,793735.0457477041,3,0.8774057587877635,56326128.98291271,bull,0.021586065305877034
2023-01-09,915723.4286840372,110903.47274611105,804819.9559379262,3,0.8788897725315519,56326128.98291271,bull,0.012253413892521436
2023-01-10,915234.2497074485,110903.47274611105,804330.7769613374,3,0.878825040931804,56326128.98291271,bull,-0.0005341994769005876
2023-01-11,928964.8274813577,119088.64853583812,809876.1789455196,3,0.8718049973337361,57002672.183370255,bull,0.015002255191278291
2023-01-12,922001.7494947206,119088.64853583812,802913.1009588825,3,0.8708368518811362,57002672.183370255,bull,-0.007495523813873195
2023-01-13,916129.8841281575,119088.64853583812,797041.2355923194,3,0.8700089904291576,57002672.183370255,bull,-0.0063686054498063305
2023-01-16,913614.7165063423,119088.64853583812,794526.0679705042,3,0.8696511271280387,57002672.183370255,bull,-0.0027454268934898884
2023-01-17,920711.3946298759,119088.64853583812,801622.7460940378,3,0.8706558328370515,57002672.183370255,bull,0.007767692436775997
2023-01-30,955270.1952400862,119088.64853583812,836181.5467042481,3,0.875335115520999,57002672.183370255,bull,0.037534889664423865
2023-01-31,969697.2222677583,484838.64853583806,484858.5737319202,2,0.5000102739265538,57369338.85003692,bull,0.0151025616621967
2023-02-01,967347.8082460405,484838.64853583806,482509.1597102024,2,0.4987959404023154,57369338.85003692,bull,-0.0024228325788367977
2023-02-02,970280.4706008816,484838.64853583806,485441.82206504355,2,0.5003108243170307,57369338.85003692,bull,0.003031652452036404
2023-02-03,965242.2490698572,500958.01455862157,464284.2345112356,2,0.4810028103915229,58053836.12591607,bull,-0.005192541418363672
2023-02-06,958658.8813091666,500958.01455862157,457700.866750545,2,0.4774387174356515,58053836.12591607,bull,-0.006820430588315607
2023-02-07,965503.9019024958,166791.34789195494,798712.5540105408,3,0.8272494315524798,58387169.45924941,bull,0.007140204640863956
2023-02-08,975307.0976523787,166791.34789195494,808515.7497604238,3,0.8289858155513976,58387169.45924941,bull,0.010153450162724509
2023-02-09,971176.8518978902,166791.34789195494,804385.5040059353,3,0.8282585220539302,58387169.45924941,bull,-0.0042348156436370354
2023-02-10,986525.5613340437,166791.34789195494,819734.2134420888,3,0.8309305359848873,58387169.45924941,bull,0.015804237308744362
2023-02-13,970339.6866633983,166791.34789195494,803548.3387714433,3,0.8281103512673152,58387169.45924941,bull,-0.016406949099988744
2023-02-14,974049.158629636,166791.34789195494,807257.8107376811,3,0.8287649587145999,58387169.45924941,bull,0.0038228591669717815
2023-02-15,967325.8892650114,290355.7077732098,676970.1814918016,2,0.6998367241118437,58511043.50424314,bull,-0.006902392251006528
2023-02-16,978660.7032406214,634685.414622036,343975.2886185853,1,0.35147552924071257,58856236.1928134,bull,0.011717678707247492
2023-02-17,977974.125818229,634685.414622036,343288.71119619295,1,0.35102023881151045,58856236.1928134,bull,-0.0007015479625562815
2023-02-20,985437.4662802791,646373.5422677539,339063.92401252524,1,0.3440745208241233,59536291.124454886,bull,0.0076314293650721066
2023-02-21,986699.4908113431,646373.5422677539,340325.9485435893,1,0.34491347336537703,59536291.124454886,bull,0.0012806743951270239
2023-02-22,974920.5951880792,646373.5422677539,328547.0529203253,1,0.3369987817899599,59536291.124454886,bull,-0.011937672749357864
2023-02-23,978995.7309745622,0.0,978995.7309745622,3,1.0,60181052.762627214,bull,0.004179966867657425
2023-02-24,984991.9803612255,0.0,984991.9803612255,3,1.0,60181052.762627214,bull,0.0061248984004191875
2023-03-01,975541.5453410414,315874.99999999994,659666.5453410414,2,0.6762054865745645,60497719.42929388,bull,-0.009594428389882337
2023-03-02,964909.0115760805,315874.99999999994,649034.0115760805,2,0.672637527258606,60497719.42929388,bull,-0.010899109131476181
2023-03-03,940597.677620209,-5.820766091346741e-11,940597.677620209,3,1.0,60812806.71108939,bull,-0.025195467825677498
2023-03-06,940620.2061064052,-5.820766091346741e-11,940620.2061064052,3,1.0,60812806.71108939,bull,2.3951245821995926e-05
2023-03-07,929442.1984722372,-5.820766091346741e-11,929442.1984722372,3,1.0,61468701.217880495,bull,-0.011883656720960922
2023-03-08,946796.9837886966,-5.820766091346741e-11,946796.9837886966,3,1.0,61468701.217880495,bull,0.018672258850508605
2023-03-09,954760.449254438,-5.820766091346741e-11,954760.449254438,3,1.0,61468701.217880495,bull,0.008410953564590873
2023-03-10,930971.8341928504,301882.93176551984,629088.9024273306,2,0.675733549955084,61771340.7484725,bull,-0.02491579440703051
2023-03-13,941698.7011605173,0.0,941698.7011605173,3,1.0,62692462.90684003,bull,0.011522225027319921
2023-03-14,941196.7305627896,0.0,941196.7305627896,3,1.0,62692462.90684003,bull,-0.0005330479877577732
2023-03-15,964586.4558040944,0.0,964586.4558040944,3,1.0,62692462.90684003,bull,0.02485104811968375
2023-03-16,985455.3196617123,0.0,985455.3196617123,3,1.0,62692462.90684003,bull,0.02163503720381521
2023-03-17,1017916.759064618,0.0,1017916.759064618,3,1.0,62692462.90684003,bull,0.03294054916061451
2023-03-20,1038038.7010264485,0.0,1038038.7010264485,3,1.0,62692462.90684003,bull,0.019767767631923894
2023-03-21,1055725.3659199872,0.0,1055725.3659199872,3,1.0,62692462.90684003,bull,0.01703854092920576
2023-03-22,1073103.952218477,365750.0,707353.9522184769,2,0.6591662911651119,63059129.57350669,bull,0.01646127568730482
2023-03-23,1078420.9070711373,365750.0,712670.9070711373,2,0.6608467087370057,63059129.57350669,bull,0.004954743519179461
2023-03-24,1043909.761694775,658119.9678866125,385789.7938081625,1,0.36956239702351035,63352232.29820505,bull,-0.03200155444880104
2023-03-27,1045446.7728254849,658119.9678866125,387326.80493887234,1,0.3704892635442936,63352232.29820505,bull,0.0014723601475041814
2023-03-28,1022824.8779835302,323953.3012199459,698871.5767635843,2,0.6832758879910992,63685565.63153838,bull,-0.02163849507212634
2023-03-29,1028566.471385311,21204.021244072588,1007362.4501412384,3,0.979384879991748,64718732.60232281,bull,0.005613466709081472
2023-03-30,1053425.5389208323,21204.021244072588,1032221.5176767596,3,0.979871362084315,64718732.60232281,bull,0.024168654362260344
2023-03-31,1051592.0013914555,21204.021244072588,1030387.9801473831,3,0.9798362661412263,64718732.60232281,bull,-0.0017405478238691208
2023-04-06,1057175.1565053107,21204.021244072588,1035971.1352612381,3,0.979942754884473,64718732.60232281,bull,0.005309240757316092
2023-04-07,1060287.74000941,21204.021244072588,1039083.7187653375,3,0.9800016349864761,64718732.60232281,bull,0.002944245790251765
2023-04-10,1104554.6709731529,52787.3545774059,1051767.316395747,3,0.9522093781642349,65418732.60232281,bull,0.04174992249118148
2023-04-11,1108823.9753715547,418537.3545774059,690286.6207941489,2,0.6225394076303603,65785399.26898947,bull,0.003865181607208612
2023-04-12,1119266.9867537904,418537.3545774059,700729.6321763846,2,0.6260611994004311,65785399.26898947,bull,0.009418096662940911
2023-04-13,1112645.5635326297,784287.3545774058,328358.2089552239,1,0.2951148323574782,66152065.93565614,bull,-0.005915856805858932
2023-04-14,1121192.458317224,115954.02124407259,1005238.4370731513,3,0.896579734920706,66818732.60232281,bull,0.007681596965576354
2023-04-17,1133778.9247824927,115954.02124407259,1017824.9035384201,3,0.8977278385499029,66818732.60232281,bull,0.011225964259659271
2023-04-18,1124572.9174111995,115954.02124407259,1008618.896167127,3,0.8968906155849794,66818732.60232281,bull,-0.008119755245105886
2023-04-19,1110735.9898246832,115954.02124407259,994781.9685806106,3,0.8956061365560194,66818732.60232281,bull,-0.012304162204412106
2023-04-20,1092940.1323551836,431829.02124407253,661111.111111111,2,0.6048923372284615,67135399.26898947,bull,-0.016021680788707027
2023-04-21,1075241.3346769083,1075241.3346769083,0.0,0,0.0,67780424.14461137,bull,-0.016193748545161424
2023-04-24,1075241.3346769083,1075241.3346769083,0.0,0,0.0,67780424.14461137,bull,0.0
2023-04-25,1075241.3346769083,1075241.3346769083,0.0,0,0.0,67780424.14461137,bull,0.0
2023-04-26,1096163.152911523,406908.0013435751,689255.1515679478,2,0.6287888347069638,68447090.81127803,bull,0.01945778827494693
2023-04-27,1091368.7528003142,72741.33467690845,1018627.4181234059,3,0.933348527259679,68780424.14461136,bull,-0.004373801562727486
2023-04-28,1090243.4885283727,72741.33467690845,1017502.1538514644,3,0.9332797348094272,68780424.14461136,bull,-0.001031057806130331
2023-05-02,1122229.6792512294,72741.33467690845,1049488.3445743208,3,0.9351814196132803,68780424.14461136,bull,0.029338575336076644
2023-05-03,1103658.7626597001,72741.33467690845,1030917.4279827917,3,0.9340907378820519,68780424.14461136,bull,-0.016548231556235526
2023-05-04,1139508.6434141113,104324.66801024182,1035183.9754038695,3,0.9084476729393891,69480424.14461136,bull,0.03248275822865465
2023-05-05,1121573.3318006448,104324.66801024182,1017248.6637904029,3,0.9069836407016273,69480424.14461136,bull,-0.0157395134447863
2023-05-08,1144356.5066761905,104324.66801024182,1040031.8386659487,3,0.9088355181260295,69480424.14461136,bull,0.020313584702453813
2023-05-09,1148093.0320075336,104324.66801024182,1043768.3639972917,3,0.9091322174233374,69480424.14461136,bull,0.0032651759390924795
2023-05-10,1131081.2009969028,460547.69796931837,670533.5030275845,2,0.5928252564330442,70505877.47456197,bull,-0.014817467344858115
2023-05-11,1099789.5834991122,126381.03130265174,973408.5521964603,3,0.8850861717560958,70839210.8078953,bull,-0.027665226395957254
2023-05-12,1102057.5528387194,108089.36463598505,993968.1882027343,3,0.9019203993860714,71489210.8078953,bull,0.0020621847793751424
2023-05-15,1095339.466444701,108089.36463598505,987250.101808716,3,0.9013188441143036,71489210.8078953,bull,-0.006095948779366145
2023-05-16,1119942.6402424562,108089.36463598505,1011853.2756064711,3,0.903486695878831,71489210.8078953,bull,0.022461688409359803
2023-05-17,1148086.6179401476,473839.36463598505,674247.2533041625,2,0.5872790804877343,71855877.47456197,bull,0.0251298385170855
2023-05-18,1178387.1788436354,839589.3646359851,338797.81420765026,1,0.2875097593476164,72222544.14122865,bull,0.02639222549066189
2023-05-19,1174744.1915940908,839589.3646359851,335154.82695810567,1,0.2853002631179739,72222544.14122865,bull,-0.003091502788683975
2023-05-22,1172011.9511569324,839589.3646359851,332422.58652094717,1,0.2836341269325809,72222544.14122865,bull,-0.0023258173623746936
2023-05-23,1184388.2986752053,171256.03130265186,1013132.2673725535,3,0.8554055021531284,72889210.8078953,bull,0.01055991579783444
2023-05-24,1185485.675734311,171256.03130265186,1014229.6444316593,3,0.8555393499828053,72889210.8078953,bull,0.0009265348706444243
2023-05-25,1183776.8547676527,521016.9602644005,662759.8945032521,2,0.559868941375219,73239848.33066398,bull,-0.0014414522264050156
2023-05-26,1164219.2875917277,836891.9602644003,327327.32732732734,1,0.28115607670821857,73556514.99733065,bull,-0.01652132924981342
2023-05-29,1184007.3281127755,168558.6269310671,1015448.7011817083,3,0.8576371759457454,74223181.6639973,bull,0.016996832754747393
2023-05-30,1178852.5289542372,168558.6269310671,1010293.9020231701,3,0.8570146623169262,74223181.6639973,bull,-0.004353688559305291
2023-05-31,1195138.455557005,200141.96026440046,994996.4952926044,3,0.8325365907742274,74923181.6639973,bull,0.013815066942440168
2023-06-01,1206873.6163921873,200141.96026440046,1006731.6561277867,3,0.8341649386099744,74923181.6639973,bull,0.00981908060996406
2023-06-02,1238926.3175034972,565891.9602644005,673034.3572390968,2,0.5432400197901172,75289848.33066398,bull,0.02655845705462334
2023-06-05,1237886.7466244686,881766.9602644003,356119.7863600683,1,0.28768365711253757,75606514.99733065,bull,-0.0008390901576160736
2023-06-06,1235685.9536046642,213433.6269310671,1022252.3266735971,3,0.8272751856501629,76273181.6639973,bull,-0.0017778629796350032
2023-06-07,1262571.6021992778,245016.96026440046,1017554.6419348773,3,0.8059381663284643,76973181.6639973,bull,0.021757671126862332
2023-06-08,1239072.8603627547,245016.96026440046,994055.9000983541,3,0.8022578267167689,76973181.6639973,bull,-0.018611809259443723
2023-06-09,1258983.6871092066,245016.96026440046,1013966.7268448061,3,0.8053851191455929,76973181.6639973,bull,0.0160691331263787
2023-06-12,1252721.5383247966,245016.96026440046,1007704.5780603962,3,0.804412271387902,76973181.6639973,bull,-0.004973971345719863
2023-06-13,1293486.667894782,245016.96026440046,1048469.7076303817,3,0.8105763543251834,76973181.6639973,bull,0.032541253840417506
2023-06-14,1312924.3464240343,610766.9602644003,702157.386159634,2,0.5348041477576947,77339848.33066398,bull,0.015027351275980427
2023-06-15,1327661.9984323392,976516.9602644003,351145.03816793894,1,0.2644837606126859,77706514.99733065,bull,0.011225058053379255
2023-06-16,1331478.792325469,976516.9602644003,354961.8320610687,1,0.2665921786415515,77706514.99733065,bull,0.002874823484920519
2023-06-19,1329579.5914201955,308183.6269310671,1021395.9644891284,3,0.7682097191324367,78373181.6639973,bull,-0.0014263846455687679
2023-06-20,1327843.0587575594,339766.96026440046,988076.098493159,3,0.7441211459264511,79073181.6639973,bull,-0.0013060765025592058
2023-06-21,1356357.147266477,339766.96026440046,1016590.1870020767,3,0.7495003724136029,79073181.6639973,bull,0.02147398995751648
2023-06-26,1349326.3887350736,321475.2935977337,1027851.09513734,3,0.7617512736120867,79723181.6639973,bull,-0.005183559909403557
2023-06-27,1306620.2264498598,321475.2935977337,985144.9328521262,3,0.7539642452411784,79723181.6639973,bull,-0.03164998672059527
2023-06-28,1317577.9458638588,321475.2935977337,996102.6522661252,3,0.7560104169875422,79723181.6639973,bull,0.008386307813228688
2023-06-29,1342158.9881978584,321475.2935977337,1020683.6946001248,3,0.7604789772116458,79723181.6639973,bull,0.018656233895812058
2023-06-30,1350871.3923946074,687225.2935977336,663646.0987968738,2,0.4912725982156368,80089848.33066398,bull,0.00649133543295588
2023-07-03,1366130.9847346004,353058.626931067,1013072.3578035336,3,0.7415631217824579,80423181.6639973,bull,0.011296110366911583
2023-07-04,1405346.2965413453,682688.7257020947,722657.5708392507,2,0.514220283369132,80753637.90336676,bull,0.028705382020424164
2023-07-05,1381638.8169985036,682688.7257020947,698950.091296409,2,0.5058848106300462,80753637.90336676,bull,-0.016869493021888893
2023-07-06,1381113.5144182825,348522.0590354281,1032591.4553828543,3,0.7476514020049801,81086971.23670009,bull,-0.0003802025346698601
2023-07-07,1373283.5346200173,348946.58733731497,1024336.9472827023,3,0.7459034652782994,81755734.33942544,bull,-0.005669323858266018
2023-07-10,1383146.983778368,380529.92067064834,1002617.0631077196,3,0.724881068220857,82455734.33942544,bull,0.007182383615398136
2023-07-11,1418236.2249930892,380529.92067064834,1037706.3043224409,3,0.731687913505028,82455734.33942544,bull,0.025369134030041707
2023-07-12,1434817.1725552082,412113.2540039817,1022703.9185512266,3,0.7127764694437928,83155734.33942544,bull,0.011691245273473205
2023-07-13,1461502.0125030545,443696.5873373151,1017805.4251657395,3,0.6964105532927635,83855734.33942544,bull,0.01859807678515879
2023-07-14,1471923.8596667869,475279.92067064845,996643.9389961384,3,0.6771029170094152,84555734.33942544,bull,0.007130915369649937
2023-07-17,1472509.1908479165,475279.92067064845,997229.2701772681,3,0.6772312705247242,84555734.33942544,bull,0.00039766403491969804
2023-07-18,1487654.6207693438,475279.92067064845,1012374.7000986955,3,0.6805172961282799,84555734.33942544,bull,0.01028545697070049
2023-07-19,1422250.0742716892,456988.2540039817,965261.8202677073,3,0.6786864263389137,85205734.33942544,bull,-0.04396487301859786
2023-07-20,1444651.0700093391,456988.2540039817,987662.8160053573,3,0.6836687671570219,85205734.33942544,bull,0.015750391680676268
2023-07-21,1565160.3459052073,495539.01903130417,1069621.3268739032,3,0.6833940878148749,86581056.74379702,bull,0.08341756594212679
2023-07-24,1600796.4289843861,495539.01903130417,1105257.409953082,3,0.6904422011075478,86581056.74379702,bull,0.02276832732979117
2023-07-25,1570047.0488188206,829876.0356058897,740171.0132129309,2,0.47143237762828644,86916231.6977565,bull,-0.01920880107477141
2023-07-26,1592693.7180492613,829876.0356058897,762817.6824433714,2,0.47894813283854354,86916231.6977565,bull,0.01442419782736959
2023-07-27,1568142.193081922,495709.3689392231,1072432.8241426987,3,0.6838874872915771,87249565.03108983,bull,-0.015415094998560197
2023-07-28,1635448.5017326733,529396.0170185294,1106052.484714144,3,0.6762991824825657,88620011.1277441,bull,0.04292104947349973
2023-07-31,1552631.288585042,1237508.5649112496,315122.72367379256,1,0.20296043625461974,89998235.90424474,bull,-0.050638838862789415
2023-08-01,1556369.8245472563,569175.2315779163,987194.5929693402,3,0.6342930692944476,90664902.5709114,bull,0.002407871070034373
2023-08-02,1508711.5758085833,550883.5649112497,957828.0108973337,3,0.6348648915111509,91314902.5709114,bull,-0.030621416572720217
2023-08-04,1507575.4100667606,550883.5649112497,956691.8451555108,3,0.6345897119091013,91314902.5709114,bull,-0.0007530702090714492
2023-08-07,1562540.4165284582,550883.5649112497,1011656.8516172084,3,0.6474436378835154,91314902.5709114,bull,0.03645920867020758
2023-08-08,1573631.6548371734,582466.8982445829,991164.7565925904,3,0.629858171412514,92014902.5709114,bull,0.00709820891120172
2023-08-09,1553055.9610308611,898341.8982445828,654714.0627862783,2,0.42156501711097605,92331569.23757806,bull,-0.013075292266182426
2023-08-10,1509545.480984092,1214216.8982445828,295328.5827395091,1,0.19564073190228137,92648235.90424474,neutral,-0.028016041365237387
2023-08-11,1495473.5563757676,840473.82619391,654999.7301818575,2,0.43798817263558204,93610231.1536509,neutral,-0.0093219613357729
2023-08-14,1475597.6524849897,1156348.8261939099,319248.82629107975,1,0.21635221888124226,93926897.82031757,neutral,-0.013290709023933811
2023-08-15,1504617.9507451388,822182.1595272432,682435.7912178955,2,0.45356084637959404,94260231.1536509,neutral,0.019666809723692058
2023-08-16,1501509.126112694,803890.4928605765,697618.6332521173,2,0.4646116504521055,94910231.1536509,neutral,-0.002066188716481343
2023-08-17,1529844.1056955215,835473.82619391,694370.2795016116,2,0.4538830309026332,95610231.1536509,neutral,0.018871000575390928
2023-08-18,1498488.8656416417,1151348.8261939099,347140.03944773175,1,0.2316600726286271,95926897.82031757,neutral,-0.02049570929295741
2023-08-21,1490151.397294947,483015.4928605766,1007135.9044343705,3,0.6758614636490035,96593564.48698422,neutral,-0.005563917449012634
2023-08-22,1494193.48374679,483015.4928605766,1011177.9908862135,3,0.6767383219679268,96593564.48698422,neutral,0.0027125340815574717
2023-08-23,1516094.724940789,483015.4928605766,1033079.2320802122,3,0.6814081040487487,96593564.48698422,neutral,0.01465756706359067
2023-08-24,1555511.661442952,1214515.4928605766,340996.16858237545,1,0.21921800847577985,97326897.82031757,bear,0.025998993238171453
2023-08-25,1536354.5733203467,1214515.4928605766,321839.08045977005,1,0.20948229402813975,97326897.82031757,bear,-0.012315618453695443
2023-08-28,1530390.4928605766,1530390.4928605766,0.0,0,0.0,97643564.48698424,bear,-0.0038819687612089426
2023-08-29,1530390.4928605766,1530390.4928605766,0.0,0,0.0,97643564.48698424,bear,0.0
2023-08-30,1530390.4928605766,1530390.4928605766,0.0,0,0.0,97643564.48698424,bear,0.0
2023-08-31,1530390.4928605766,1530390.4928605766,0.0,0,0.0,97643564.48698424,bear,0.0
2023-09-01,1530390.4928605766,1530390.4928605766,0.0,0,0.0,97643564.48698424,bear,0.0
2023-09-04,1530390.4928605766,1530390.4928605766,0.0,0,0.0,97643564.48698424,neutral,0.0
2023-09-05,1554059.6952737859,527890.4928605768,1026169.202413209,3,0.6603151767811751,98643564.48698422,neutral,0.01546611961040556
2023-09-06,1569895.8798424797,527890.4928605768,1042005.3869819029,3,0.6637417171172242,98643564.48698422,neutral,0.010190203514610863
2023-09-07,1561803.219514234,527890.4928605768,1033912.7266536573,3,0.6619993567276895,98643564.48698422,bear,-0.0051549025844043195
2023-09-08,1554282.9766522401,527890.4928605768,1026392.4837916633,3,0.6603639743918468,98643564.48698422,bear,-0.004815102676208327
2023-09-11,1519002.7519798903,509598.8261939102,1009403.9257859801,3,0.6645175095767986,99293564.48698422,bear,-0.022698713942257642
2023-09-12,1518089.9210819155,509598.8261939102,1008491.0948880052,3,0.664315783197659,99293564.48698422,bear,-0.0006009409112557318
2023-09-13,1536180.169263233,509598.8261939102,1026581.3430693226,3,0.6682688421643154,99293564.48698422,neutral,0.011916453650140157
2023-09-14,1569273.1731465608,509598.8261939102,1059674.3469526507,3,0.6752644250126892,99293564.48698422,neutral,0.021542397529581203
2023-09-15,1605072.564803423,541182.1595272435,1063890.4052761793,3,0.6628300979068049,99993564.48698422,neutral,0.022812721372838185
2023-09-18,1541100.4643885077,882691.8368579035,658408.6275306041,2,0.4272327747249455,100335930.07829316,neutral,-0.03985620452166294
2023-09-19,1556904.7613807656,914275.1701912369,642629.5911895288,2,0.41276101604288407,101035930.07829316,neutral,0.010255202277503095
2023-09-20,1543070.6348507388,580108.5035245703,962962.1313261685,3,0.6240557687881318,101369263.41162649,neutral,-0.008885660107916804
2023-09-21,1547743.6944018472,580108.5035245703,967635.1908772769,3,0.6251908467643518,101369263.41162649,bear,0.0030284158388902416
2023-09-22,1564876.9832333715,580108.5035245703,984768.4797088013,3,0.6292945006284509,101369263.41162649,bear,0.011069848899074808
